NumItemsInCart,CartTotalAmount,TimeSpentOnSiteMinutes,HasCouponApplied,IsReturningCustomer,device_encoded,weekday,abandon_label
2,59.1,8.98,0.0,0.0,1,3,1
3,40.98,11.76,0.0,0.0,2,4,0
5,28.05,4.81,0.0,0.0,1,5,0
3,64.58,9.29,0.0,0.0,2,6,0
3,30.97,7.93,0.0,0.0,2,0,1
3,37.85,8.92,0.0,0.0,2,1,0
4,41.28,14.71,0.0,0.0,0,2,1
1,62.69,4.3,0.0,0.0,0,3,1
1,18.45,9.82,0.0,0.0,2,4,1
0,98.66,11.3,0.0,0.0,0,5,0
2,32.09,5.0,0.0,0.0,2,6,1
3,26.0,7.26,0.0,0.0,0,0,1
5,92.18,6.45,0.0,0.0,2,1,0
2,65.11,12.22,0.0,0.0,0,2,1
2,101.72,8.01,0.0,0.0,1,3,1
2,36.54,3.19,0.0,0.0,1,4,0
4,73.97,14.82,0.0,0.0,0,5,0
5,35.31,13.0,0.0,0.0,2,6,1
2,20.93,10.8,0.0,0.0,0,0,1
3,154.02,7.36,0.0,0.0,0,1,1
2,87.69,4.7,0.0,0.0,1,2,1
1,58.9,7.24,0.0,0.0,1,3,1
1,73.36,10.78,0.0,0.0,1,4,0
2,102.2,7.43,0.0,0.0,0,5,1
4,66.9,6.32,0.0,0.0,1,6,1
2,45.08,3.57,0.0,0.0,1,0,0
2,51.63,5.24,0.0,0.0,1,1,1
3,22.37,3.85,0.0,0.0,2,2,0
2,61.09,8.36,0.0,0.0,2,3,1
2,52.77,10.43,0.0,0.0,0,4,1
0,35.5,4.17,0.0,0.0,1,5,1
1,35.42,3.0,0.0,0.0,0,6,1
4,15.61,8.02,0.0,0.0,0,0,1
2,106.41,7.31,0.0,0.0,1,1,0
2,71.78,9.01,0.0,0.0,0,2,1
1,148.65,3.5,0.0,0.0,1,3,1
1,53.71,11.41,0.0,0.0,1,4,1
3,19.06,9.25,0.0,0.0,2,5,1
1,32.91,11.39,0.0,0.0,0,6,1
2,112.43,6.6,0.0,0.0,0,0,1
1,15.26,11.05,0.0,0.0,1,1,1
3,12.52,6.3,0.0,0.0,2,2,0
3,90.69,10.92,0.0,0.0,2,3,0
3,39.07,6.4,0.0,0.0,0,4,0
3,125.4,2.27,0.0,0.0,2,5,0
3,101.47,10.52,0.0,0.0,0,6,0
6,62.07,6.15,0.0,0.0,0,0,0
7,25.42,10.84,0.0,0.0,2,1,1
3,20.6,3.12,0.0,0.0,1,2,1
2,84.37,2.68,0.0,0.0,0,3,1
4,65.46,6.77,0.0,0.0,0,4,1
3,64.7,8.04,0.0,0.0,0,5,1
7,72.84,2.78,0.0,0.0,0,6,1
3,75.23,6.16,0.0,0.0,2,0,1
4,56.9,4.56,0.0,0.0,2,1,1
1,52.69,8.28,0.0,0.0,2,2,0
2,23.36,14.68,0.0,0.0,2,3,0
4,18.67,6.69,0.0,0.0,0,4,0
3,29.03,6.08,0.0,0.0,1,5,1
0,115.41,8.38,0.0,0.0,1,6,0
4,28.32,13.88,0.0,0.0,2,0,1
2,52.87,4.67,0.0,0.0,0,1,1
1,34.54,8.13,0.0,0.0,2,2,1
3,32.51,15.49,0.0,0.0,1,3,1
3,25.88,5.93,0.0,0.0,2,4,0
2,124.66,6.46,0.0,0.0,0,5,1
4,38.35,10.79,0.0,0.0,0,6,1
4,20.32,13.41,0.0,0.0,0,0,1
1,17.58,13.82,0.0,0.0,2,1,0
4,64.62,7.56,0.0,0.0,1,2,1
5,38.37,5.17,0.0,0.0,0,3,1
9,95.81,6.13,0.0,0.0,1,4,0
3,5.8,4.72,0.0,0.0,1,5,1
4,50.33,8.23,0.0,0.0,2,6,1
4,26.89,10.0,0.0,0.0,2,0,1
5,88.56,8.59,0.0,0.0,1,1,1
6,65.87,6.52,0.0,0.0,0,2,1
6,53.23,10.84,0.0,0.0,0,3,0
6,58.79,9.6,0.0,0.0,2,4,0
3,54.59,9.45,0.0,0.0,0,5,1
4,5.48,10.4,0.0,0.0,1,6,1
6,36.33,8.96,0.0,0.0,0,0,1
3,95.14,7.66,0.0,0.0,2,1,1
4,41.32,4.36,0.0,0.0,1,2,1
0,25.7,7.09,0.0,0.0,1,3,1
3,33.16,5.68,0.0,0.0,0,4,0
1,92.27,13.29,0.0,0.0,0,5,1
5,3.55,12.99,0.0,0.0,1,6,0
2,76.06,12.31,0.0,0.0,2,0,1
5,82.77,6.79,0.0,0.0,2,1,0
3,70.73,7.64,0.0,0.0,0,2,1
1,18.23,6.08,0.0,0.0,2,3,1
3,31.1,4.4,0.0,0.0,1,4,1
1,50.3,10.5,0.0,0.0,2,5,1
4,39.73,5.79,0.0,0.0,1,6,0
3,72.14,7.19,0.0,0.0,0,0,1
5,22.8,6.89,0.0,0.0,2,1,1
1,91.25,13.68,0.0,0.0,1,2,1
7,78.49,8.15,0.0,0.0,0,3,1
3,14.77,10.56,0.0,0.0,1,4,1
3,18.65,6.94,0.0,0.0,2,5,1
4,13.6,5.97,0.0,0.0,1,6,0
2,31.83,9.21,0.0,0.0,0,0,0
4,64.67,11.12,0.0,0.0,0,1,1
2,22.25,6.45,0.0,0.0,2,2,1
1,77.25,10.01,0.0,0.0,0,3,1
2,49.79,7.19,0.0,0.0,2,4,1
2,12.61,2.93,0.0,0.0,0,5,1
3,26.32,5.64,0.0,0.0,2,6,1
1,33.17,7.91,0.0,0.0,0,0,1
5,43.54,8.73,0.0,0.0,2,1,0
1,25.77,9.85,0.0,0.0,1,2,1
2,123.74,12.48,0.0,0.0,1,3,1
5,100.33,8.0,0.0,0.0,2,4,1
3,72.36,3.68,0.0,0.0,0,5,1
4,43.12,8.65,0.0,0.0,0,6,0
2,82.76,6.69,0.0,0.0,2,0,1
5,82.33,4.83,0.0,0.0,0,1,1
2,24.13,8.16,0.0,0.0,2,2,0
3,49.73,10.07,0.0,0.0,1,3,0
0,56.76,9.82,0.0,0.0,2,4,1
5,64.34,5.38,0.0,0.0,0,5,1
4,75.84,11.58,0.0,0.0,0,6,0
2,66.41,9.71,0.0,0.0,2,0,1
1,131.43,12.91,0.0,0.0,2,1,1
3,115.44,14.23,0.0,0.0,2,2,0
4,34.51,9.84,0.0,0.0,2,3,1
6,73.75,11.6,0.0,0.0,1,4,1
3,65.94,9.56,0.0,0.0,0,5,1
3,37.06,3.37,0.0,0.0,0,6,1
3,70.12,0.97,0.0,0.0,2,0,1
3,40.44,6.34,0.0,0.0,2,1,1
1,78.4,9.22,0.0,0.0,2,2,1
2,112.47,3.52,0.0,0.0,1,3,1
3,25.01,7.97,0.0,0.0,1,4,1
4,79.7,10.44,0.0,0.0,2,5,1
3,15.24,3.27,0.0,0.0,0,6,1
1,58.82,10.97,0.0,0.0,1,0,1
3,54.55,8.79,0.0,0.0,0,1,1
4,47.92,7.97,0.0,0.0,1,2,0
5,56.29,4.21,0.0,0.0,2,3,1
6,4.52,10.06,0.0,0.0,2,4,1
1,17.42,8.47,0.0,0.0,0,5,1
2,47.35,1.63,0.0,0.0,2,6,1
2,23.87,8.66,0.0,0.0,0,0,0
2,52.74,5.13,0.0,0.0,2,1,1
7,72.42,5.9,0.0,0.0,2,2,1
4,90.33,8.3,0.0,0.0,0,3,1
2,45.06,9.36,0.0,0.0,2,4,1
3,81.79,11.19,0.0,0.0,1,5,1
2,52.72,5.44,0.0,0.0,2,6,1
3,57.26,8.1,0.0,0.0,0,0,1
2,11.68,2.42,0.0,0.0,2,1,0
1,38.55,9.18,0.0,0.0,1,2,1
1,19.29,6.81,0.0,0.0,2,3,1
5,73.72,9.58,0.0,0.0,2,4,0
3,32.69,7.44,0.0,0.0,1,5,1
6,9.13,6.39,0.0,0.0,2,6,1
1,181.01,7.21,0.0,0.0,2,0,1
3,16.25,1.41,0.0,0.0,0,1,1
4,7.7,10.2,0.0,0.0,0,2,0
4,6.26,10.42,0.0,0.0,0,3,1
2,36.77,10.49,0.0,0.0,0,4,1
1,22.96,7.68,0.0,0.0,1,5,1
3,32.65,11.42,0.0,0.0,0,6,0
3,59.23,5.88,0.0,0.0,0,0,1
4,88.53,5.03,0.0,0.0,2,1,0
2,42.9,10.14,0.0,0.0,1,2,1
6,16.96,6.34,0.0,0.0,1,3,1
4,44.57,12.94,0.0,0.0,0,4,1
5,35.28,11.53,0.0,0.0,2,5,1
3,10.61,8.13,0.0,0.0,1,6,0
1,34.08,4.42,0.0,0.0,1,0,1
1,75.97,5.91,0.0,0.0,0,1,1
3,54.96,7.44,0.0,0.0,0,2,0
3,20.71,15.94,0.0,0.0,0,3,1
6,105.44,8.72,0.0,0.0,2,4,1
1,33.72,10.12,0.0,0.0,0,5,1
3,107.73,5.5,0.0,0.0,1,6,0
6,19.37,8.28,0.0,0.0,1,0,0
5,96.48,5.69,0.0,0.0,0,1,0
2,58.94,6.26,0.0,0.0,1,2,0
4,97.87,2.64,0.0,0.0,2,3,0
2,63.55,8.93,0.0,0.0,0,4,0
2,43.96,10.16,0.0,0.0,1,5,0
1,18.66,3.56,0.0,0.0,1,6,0
3,79.64,4.44,0.0,0.0,0,0,1
2,26.6,3.64,0.0,0.0,1,1,1
6,165.81,8.02,0.0,0.0,1,2,0
5,61.23,7.8,0.0,0.0,0,3,0
3,59.44,10.57,0.0,0.0,2,4,1
4,45.46,4.53,0.0,0.0,1,5,1
5,91.18,6.88,0.0,0.0,2,6,1
4,108.72,5.7,0.0,0.0,2,0,1
4,106.62,9.95,0.0,0.0,2,1,1
1,79.61,7.94,0.0,0.0,2,2,1
4,102.76,6.3,0.0,0.0,2,3,0
2,13.55,5.6,0.0,0.0,1,4,0
5,69.78,9.09,0.0,0.0,1,5,1
2,29.39,11.29,0.0,0.0,2,6,1
5,68.84,9.01,0.0,0.0,0,0,1
6,23.55,6.97,0.0,0.0,2,1,1
3,64.0,3.84,0.0,0.0,0,2,1
3,56.85,11.85,0.0,0.0,1,3,1
2,126.2,7.99,0.0,0.0,0,4,1
5,33.37,10.19,0.0,0.0,1,5,1
2,37.02,10.21,0.0,0.0,0,6,1
1,54.1,11.04,0.0,0.0,2,0,1
4,16.72,12.61,0.0,0.0,1,1,1
4,25.98,1.07,0.0,0.0,0,2,1
5,82.14,8.47,0.0,0.0,2,3,1
3,94.56,11.52,0.0,0.0,0,4,1
1,81.86,8.13,0.0,0.0,0,5,1
1,74.35,8.81,0.0,0.0,0,6,1
7,27.32,8.12,0.0,0.0,1,0,1
1,33.74,7.45,0.0,0.0,1,1,1
1,157.33,4.64,0.0,0.0,2,2,0
4,20.51,6.4,0.0,0.0,0,3,0
2,105.96,4.46,0.0,0.0,0,4,1
6,71.4,9.67,0.0,0.0,1,5,1
5,58.02,9.49,0.0,0.0,1,6,0
1,206.06,7.82,0.0,0.0,0,0,0
2,62.09,0.9,0.0,0.0,0,1,1
1,45.05,6.92,0.0,0.0,0,2,1
6,26.46,4.54,0.0,0.0,1,3,1
3,125.72,4.83,0.0,0.0,0,4,1
2,36.44,8.71,0.0,0.0,0,5,1
7,47.45,10.68,0.0,0.0,1,6,0
1,23.16,12.01,0.0,0.0,1,0,0
2,35.8,8.99,0.0,0.0,1,1,1
6,66.92,12.32,0.0,0.0,1,2,1
2,93.83,4.09,0.0,0.0,0,3,0
2,63.68,5.4,0.0,0.0,1,4,1
1,62.57,7.74,0.0,0.0,1,5,0
2,69.29,9.94,0.0,0.0,0,6,0
3,31.22,9.47,0.0,0.0,2,0,1
5,50.59,10.26,0.0,0.0,0,1,0
2,47.83,8.52,0.0,0.0,0,2,1
4,60.78,8.17,0.0,0.0,0,3,1
2,30.49,12.92,0.0,0.0,0,4,1
4,153.94,9.38,0.0,0.0,0,5,0
2,55.75,8.44,0.0,0.0,0,6,1
5,139.0,8.2,0.0,0.0,0,0,1
6,65.67,5.72,0.0,0.0,2,1,1
1,3.99,10.22,0.0,0.0,0,2,1
3,53.63,4.63,0.0,0.0,0,3,1
4,35.73,2.6,0.0,0.0,0,4,1
3,19.56,13.27,0.0,0.0,0,5,1
5,146.35,12.42,0.0,0.0,0,6,1
6,47.61,9.34,0.0,0.0,2,0,1
5,114.87,9.07,0.0,0.0,1,1,0
4,69.56,7.27,0.0,0.0,1,2,1
4,88.8,6.67,0.0,0.0,0,3,1
3,305.77,2.52,0.0,0.0,2,4,1
2,38.14,4.8,0.0,0.0,2,5,1
2,12.59,5.18,0.0,0.0,2,6,1
5,33.44,8.18,0.0,0.0,1,0,0
5,37.96,13.22,0.0,0.0,1,1,1
3,23.03,3.39,0.0,0.0,2,2,1
1,71.43,9.83,0.0,0.0,1,3,1
4,71.43,10.08,0.0,0.0,1,4,0
6,17.38,2.95,0.0,0.0,0,5,1
4,46.59,3.65,0.0,0.0,0,6,1
4,77.13,8.73,0.0,0.0,0,0,1
2,23.06,8.89,0.0,0.0,2,1,1
5,18.6,11.72,0.0,0.0,0,2,1
2,85.6,9.4,0.0,0.0,2,3,0
1,21.48,4.41,0.0,0.0,0,4,1
2,25.7,8.03,0.0,0.0,2,5,1
4,11.63,5.84,0.0,0.0,1,6,0
2,31.13,1.81,0.0,0.0,2,0,0
5,113.52,10.17,0.0,0.0,1,1,1
9,14.78,9.76,0.0,0.0,0,2,1
2,60.1,7.51,0.0,0.0,1,3,1
3,96.4,13.08,0.0,0.0,1,4,1
0,101.11,4.23,0.0,0.0,0,5,1
2,70.73,11.01,0.0,0.0,2,6,1
6,38.86,5.77,0.0,0.0,2,0,0
4,41.69,9.44,0.0,0.0,2,1,0
1,23.88,10.89,0.0,0.0,0,2,0
1,16.13,5.46,0.0,0.0,2,3,1
2,129.58,6.17,0.0,0.0,1,4,0
6,77.46,9.12,0.0,0.0,0,5,1
0,37.49,4.88,0.0,0.0,2,6,1
3,17.06,9.88,0.0,0.0,1,0,1
1,27.15,8.23,0.0,0.0,1,1,1
2,120.39,9.06,0.0,0.0,2,2,1
2,38.78,5.75,0.0,0.0,0,3,0
4,59.48,5.6,0.0,0.0,1,4,0
4,29.57,3.79,0.0,0.0,1,5,1
3,127.42,8.82,0.0,0.0,1,6,0
1,9.86,4.37,0.0,0.0,1,0,1
1,30.67,7.03,0.0,0.0,2,1,1
1,83.74,10.31,0.0,0.0,0,2,1
1,115.62,13.6,0.0,0.0,1,3,0
7,32.65,9.02,0.0,0.0,1,4,1
2,84.83,8.28,0.0,0.0,1,5,1
0,124.19,3.98,0.0,0.0,0,6,1
1,97.91,6.58,0.0,0.0,1,0,0
3,15.51,6.7,0.0,0.0,0,1,1
2,132.05,9.19,0.0,0.0,0,2,1
4,84.34,7.01,0.0,0.0,0,3,0
5,101.25,14.21,0.0,0.0,0,4,1
0,85.14,9.5,0.0,0.0,2,5,0
5,161.82,10.2,0.0,0.0,2,6,1
3,63.66,9.5,0.0,0.0,2,0,1
1,59.54,5.02,0.0,0.0,1,1,0
4,140.22,6.3,0.0,0.0,0,2,1
1,5.64,6.55,0.0,0.0,0,3,1
7,163.81,11.57,0.0,0.0,2,4,0
4,26.93,11.01,0.0,0.0,2,5,1
2,65.11,8.96,0.0,0.0,0,6,1
2,37.94,8.7,0.0,0.0,2,0,1
3,11.91,10.02,0.0,0.0,1,1,0
2,75.96,3.51,0.0,0.0,1,2,0
1,45.69,8.41,0.0,0.0,1,3,1
6,172.63,3.51,0.0,0.0,0,4,1
4,97.25,7.26,0.0,0.0,2,5,0
4,58.24,10.71,0.0,0.0,1,6,0
2,56.94,5.13,0.0,0.0,1,0,1
3,54.04,11.96,0.0,0.0,1,1,0
3,66.36,10.2,0.0,0.0,1,2,0
3,15.32,8.15,0.0,0.0,1,3,1
2,34.98,7.97,0.0,0.0,2,4,1
3,65.8,5.07,0.0,0.0,1,5,1
5,29.26,4.54,0.0,0.0,1,6,0
4,8.14,5.33,0.0,0.0,1,0,1
4,52.69,6.28,0.0,0.0,0,1,1
1,106.28,9.07,0.0,0.0,2,2,1
0,35.18,5.19,0.0,0.0,1,3,1
1,52.46,6.81,0.0,0.0,2,4,0
1,203.31,10.39,0.0,0.0,1,5,1
4,80.7,3.89,0.0,0.0,0,6,1
3,81.93,4.02,0.0,0.0,0,0,1
6,13.15,7.42,0.0,0.0,0,1,1
3,67.48,8.24,0.0,0.0,0,2,1
3,72.61,7.99,0.0,0.0,1,3,0
5,170.5,11.67,0.0,0.0,2,4,1
3,44.46,5.36,0.0,0.0,1,5,1
3,9.23,4.2,0.0,0.0,0,6,1
2,45.41,2.15,0.0,0.0,0,0,1
6,26.37,7.17,0.0,0.0,1,1,1
1,12.47,9.05,0.0,0.0,1,2,1
4,30.6,9.2,0.0,0.0,2,3,1
4,96.6,7.43,0.0,0.0,2,4,1
3,48.87,6.86,0.0,0.0,2,5,0
4,127.22,8.52,0.0,0.0,2,6,0
0,12.36,8.63,0.0,0.0,0,0,1
5,30.79,5.02,0.0,0.0,0,1,1
1,4.14,9.77,0.0,0.0,2,2,1
6,16.13,9.81,0.0,0.0,2,3,1
4,38.18,3.27,0.0,0.0,0,4,1
5,15.2,6.53,0.0,0.0,0,5,1
0,15.71,4.7,0.0,0.0,0,6,1
1,91.38,7.49,0.0,0.0,2,0,0
2,29.71,5.96,0.0,0.0,2,1,1
2,19.99,8.52,0.0,0.0,0,2,1
6,76.55,4.55,0.0,0.0,0,3,1
4,17.75,9.18,0.0,0.0,1,4,1
1,144.52,14.98,0.0,0.0,1,5,1
1,11.22,8.89,0.0,0.0,0,6,0
1,30.93,11.8,0.0,0.0,0,0,0
3,55.01,7.38,0.0,0.0,1,1,1
3,27.95,4.86,0.0,0.0,2,2,1
2,6.56,6.86,0.0,0.0,0,3,1
4,46.39,9.61,0.0,0.0,0,4,0
2,42.18,7.87,0.0,0.0,0,5,0
1,53.96,6.92,0.0,0.0,2,6,0
2,2.47,10.17,0.0,0.0,1,0,1
2,70.0,7.68,0.0,0.0,2,1,0
2,104.8,3.13,0.0,0.0,2,2,1
4,15.71,9.75,0.0,0.0,0,3,0
1,133.73,8.64,0.0,0.0,0,4,1
2,13.47,11.33,0.0,0.0,1,5,0
1,53.66,9.12,0.0,0.0,2,6,1
1,9.31,6.15,0.0,0.0,1,0,1
2,157.42,8.91,0.0,0.0,2,1,0
1,34.3,7.59,0.0,0.0,0,2,0
2,85.55,8.53,0.0,0.0,1,3,1
6,44.65,11.13,0.0,0.0,2,4,1
4,77.0,6.77,0.0,0.0,0,5,1
2,103.59,7.12,0.0,0.0,0,6,0
6,57.78,0.84,0.0,0.0,2,0,1
3,72.07,12.99,0.0,0.0,0,1,1
2,176.68,7.96,0.0,0.0,2,2,1
5,30.75,6.14,0.0,0.0,2,3,0
2,251.81,10.82,0.0,0.0,2,4,0
2,21.33,11.83,0.0,0.0,2,5,1
3,35.6,3.4,0.0,0.0,0,6,0
5,111.1,6.24,0.0,0.0,2,0,0
1,89.15,8.8,0.0,0.0,2,1,1
5,62.48,4.65,0.0,0.0,2,2,1
1,62.53,6.24,0.0,0.0,0,3,0
5,27.45,4.15,0.0,0.0,1,4,1
3,80.29,8.09,0.0,0.0,2,5,1
2,33.79,5.02,0.0,0.0,1,6,0
4,47.91,15.35,0.0,0.0,1,0,0
4,102.02,13.13,0.0,0.0,2,1,0
3,93.14,4.69,0.0,0.0,1,2,1
2,161.5,2.66,0.0,0.0,1,3,0
7,63.36,3.56,0.0,0.0,2,4,1
4,45.63,6.53,0.0,0.0,0,5,1
2,66.32,8.5,0.0,0.0,1,6,1
4,7.0,3.98,0.0,0.0,2,0,0
1,64.42,7.11,0.0,0.0,2,1,0
4,11.15,7.27,0.0,0.0,1,2,1
0,31.46,4.33,0.0,0.0,1,3,0
0,18.32,12.14,0.0,0.0,1,4,0
2,29.32,8.93,0.0,0.0,2,5,1
6,26.22,9.35,0.0,0.0,2,6,1
3,92.9,15.27,0.0,0.0,0,0,1
2,22.35,4.71,0.0,0.0,0,1,1
6,0.69,10.76,0.0,0.0,2,2,1
4,32.08,13.01,0.0,0.0,0,3,1
3,64.78,12.55,0.0,0.0,1,4,1
5,82.2,9.94,0.0,0.0,0,5,1
2,110.74,2.72,0.0,0.0,0,6,1
2,51.29,9.01,0.0,0.0,2,0,1
3,39.39,6.28,0.0,0.0,2,1,1
2,31.89,8.67,0.0,0.0,1,2,1
4,47.67,11.09,0.0,0.0,0,3,1
4,31.56,9.03,0.0,0.0,2,4,1
1,137.05,4.6,0.0,0.0,2,5,1
2,40.37,3.83,0.0,0.0,2,6,1
7,87.47,5.64,0.0,0.0,1,0,1
4,106.87,7.7,0.0,0.0,1,1,1
1,101.96,12.11,0.0,0.0,0,2,0
3,80.75,8.8,0.0,0.0,1,3,0
4,59.2,7.63,0.0,0.0,0,4,0
6,8.82,7.39,0.0,0.0,0,5,1
6,132.94,7.43,0.0,0.0,0,6,1
1,39.43,10.54,0.0,0.0,2,0,1
6,65.34,4.84,0.0,0.0,2,1,0
2,65.08,11.42,0.0,0.0,2,2,1
2,43.39,10.23,0.0,0.0,1,3,0
3,51.8,7.2,0.0,0.0,2,4,1
2,51.51,16.2,0.0,0.0,0,5,0
3,56.59,11.08,0.0,0.0,1,6,1
3,35.49,7.44,0.0,0.0,1,0,0
3,68.42,10.3,0.0,0.0,2,1,1
2,29.99,7.08,0.0,0.0,2,2,0
5,75.65,5.76,0.0,0.0,2,3,1
4,10.66,6.53,0.0,0.0,2,4,0
0,43.3,7.98,0.0,0.0,1,5,1
2,44.81,2.93,0.0,0.0,1,6,1
3,89.69,3.78,0.0,0.0,0,0,1
2,44.77,9.19,0.0,0.0,1,1,1
4,14.52,6.83,0.0,0.0,1,2,1
4,26.94,13.93,0.0,0.0,2,3,0
1,51.51,10.01,0.0,0.0,0,4,0
2,64.2,9.32,0.0,0.0,1,5,1
4,91.91,9.44,0.0,0.0,2,6,0
5,38.05,7.46,0.0,0.0,2,0,1
4,62.17,10.18,0.0,0.0,0,1,1
2,38.01,7.84,0.0,0.0,1,2,1
3,19.91,9.01,0.0,0.0,1,3,0
2,100.82,7.32,0.0,0.0,1,4,0
2,116.33,11.56,0.0,0.0,1,5,1
3,32.69,5.64,0.0,0.0,0,6,1
4,70.17,1.75,0.0,0.0,2,0,1
1,85.88,6.54,0.0,0.0,2,1,1
2,16.16,12.58,0.0,0.0,0,2,1
1,90.06,10.51,0.0,0.0,1,3,0
2,70.17,11.55,0.0,0.0,2,4,1
2,25.58,8.41,0.0,0.0,1,5,0
5,8.97,8.42,0.0,0.0,2,6,1
5,42.08,6.16,0.0,0.0,1,0,1
4,91.78,6.3,0.0,0.0,0,1,0
5,132.76,8.09,0.0,0.0,1,2,1
4,43.22,8.06,0.0,0.0,1,3,1
4,78.74,7.7,0.0,0.0,0,4,1
0,32.01,8.9,0.0,0.0,0,5,1
1,68.57,6.72,0.0,0.0,1,6,0
2,23.01,9.21,0.0,0.0,1,0,1
3,139.46,11.94,0.0,0.0,1,1,1
2,38.22,14.07,0.0,0.0,2,2,1
9,26.61,5.9,0.0,0.0,1,3,0
2,32.2,11.66,0.0,0.0,2,4,0
3,155.13,10.38,0.0,0.0,2,5,1
6,75.97,11.65,0.0,0.0,2,6,1
7,103.94,14.03,0.0,0.0,0,0,1
3,35.58,12.56,0.0,0.0,0,1,1
4,17.18,4.31,0.0,0.0,2,2,0
5,7.54,8.25,0.0,0.0,2,3,0
1,15.61,5.62,0.0,0.0,2,4,0
1,108.59,8.77,0.0,0.0,0,5,0
3,83.67,14.21,0.0,0.0,0,6,1
1,111.39,10.14,0.0,0.0,0,0,1
3,48.01,8.35,0.0,0.0,2,1,0
3,86.02,5.78,0.0,0.0,2,2,0
3,56.76,7.07,0.0,0.0,1,3,0
1,74.36,11.4,0.0,0.0,1,4,1
4,28.21,5.59,0.0,0.0,0,5,1
3,53.75,12.61,0.0,0.0,0,6,1
2,80.21,10.49,0.0,0.0,1,0,1
0,128.0,4.55,0.0,0.0,0,1,1
2,139.77,12.43,0.0,0.0,2,2,1
2,38.03,4.04,0.0,0.0,1,3,0
3,59.13,3.17,0.0,0.0,2,4,1
1,60.87,9.95,0.0,0.0,1,5,0
2,41.64,10.89,0.0,0.0,1,6,0
4,87.31,7.1,0.0,0.0,0,0,1
2,24.46,5.73,0.0,0.0,2,1,0
2,77.98,7.42,0.0,0.0,2,2,0
5,74.81,8.95,0.0,0.0,2,3,1
3,12.2,8.36,0.0,0.0,2,4,1
4,18.98,5.89,0.0,0.0,0,5,0
1,61.31,4.29,0.0,0.0,2,6,1
7,68.47,6.9,0.0,0.0,0,0,1
4,41.85,5.02,0.0,0.0,1,1,1
1,106.4,9.33,0.0,0.0,2,2,0
6,41.62,11.45,0.0,0.0,0,3,1
4,75.81,6.26,0.0,0.0,1,4,1
3,8.27,10.78,0.0,0.0,2,5,0
4,26.45,12.79,0.0,0.0,2,6,1
4,45.2,5.88,0.0,0.0,0,0,1
5,106.27,9.06,0.0,0.0,1,1,1
3,29.58,8.06,0.0,0.0,1,2,1
2,54.83,4.62,0.0,0.0,1,3,1
3,14.15,8.0,0.0,0.0,1,4,1
4,55.71,6.67,0.0,0.0,2,5,1
2,40.7,6.36,0.0,0.0,1,6,0
7,53.82,7.26,0.0,0.0,0,0,1
2,33.79,6.44,0.0,0.0,0,1,0
4,51.21,11.97,0.0,0.0,2,2,1
3,43.33,1.77,0.0,0.0,0,3,0
0,136.94,5.22,0.0,0.0,2,4,1
4,40.44,7.76,0.0,0.0,1,5,0
2,57.78,5.48,0.0,0.0,2,6,1
2,48.77,10.05,0.0,0.0,1,0,1
1,1.56,8.84,0.0,0.0,0,1,1
2,85.35,7.58,0.0,0.0,2,2,1
3,59.04,8.26,0.0,0.0,1,3,0
1,44.16,7.84,0.0,0.0,2,4,1
1,107.8,4.88,0.0,0.0,1,5,1
4,58.6,9.89,0.0,0.0,2,6,1
3,56.64,4.42,0.0,0.0,2,0,1
4,49.58,8.29,0.0,0.0,2,1,1
2,33.92,8.69,0.0,0.0,2,2,1
2,87.98,6.65,0.0,0.0,1,3,1
4,116.49,6.34,0.0,0.0,1,4,0
1,51.42,6.36,0.0,0.0,2,5,1
4,52.78,3.04,0.0,0.0,2,6,0
3,37.82,13.41,0.0,0.0,0,0,1
3,2.64,10.1,0.0,0.0,1,1,1
1,84.85,8.55,0.0,0.0,1,2,1
3,91.65,5.9,0.0,0.0,1,3,0
2,16.36,7.67,0.0,0.0,1,4,1
2,6.67,6.61,0.0,0.0,0,5,1
4,72.03,12.93,0.0,0.0,2,6,0
4,67.08,2.4,0.0,0.0,2,0,0
4,21.28,3.7,0.0,0.0,2,1,1
3,44.22,3.16,0.0,0.0,0,2,1
4,48.02,10.31,0.0,0.0,0,3,1
6,46.53,5.88,0.0,0.0,2,4,1
2,47.25,9.51,0.0,0.0,0,5,1
2,77.9,7.91,0.0,0.0,0,6,1
4,79.27,10.97,0.0,0.0,0,0,1
4,35.33,10.71,0.0,0.0,0,1,1
1,106.3,8.52,0.0,0.0,2,2,0
1,64.96,10.72,0.0,0.0,0,3,1
3,138.07,4.64,0.0,0.0,2,4,1
2,68.52,1.38,0.0,0.0,1,5,0
8,28.12,9.25,0.0,0.0,0,6,0
3,67.77,7.82,0.0,0.0,1,0,1
3,47.91,5.62,0.0,0.0,1,1,0
3,110.53,7.29,0.0,0.0,0,2,1
2,14.8,2.61,0.0,0.0,2,3,1
5,31.34,5.9,0.0,0.0,2,4,0
2,24.77,12.16,0.0,0.0,2,5,1
3,83.71,10.47,0.0,0.0,0,6,1
7,66.95,10.63,0.0,0.0,0,0,1
4,35.18,6.96,0.0,0.0,2,1,0
2,24.6,9.84,0.0,0.0,2,2,1
1,36.28,12.44,0.0,0.0,1,3,1
1,51.41,11.0,0.0,0.0,1,4,1
4,84.41,10.27,0.0,0.0,0,5,0
1,51.48,0.77,0.0,0.0,2,6,1
1,43.75,9.91,0.0,0.0,2,0,0
5,149.08,7.25,0.0,0.0,0,1,0
